id,name,street,pcode,city,email,url,contact_url,phone,comment,state,created_at,updated_at,mailing_mode,cached_tag_list,slug,approved_at,inquiry_kind,department,objection_kind,gv_numer,gv_number,tag_ids
2816,Amt Altenpleen,Parkstraße 2,18445,Altenpleen,info@altenpleen.de,http://www.altenpleen.de/,http://www.altenpleen.de/2-uncategorised/69-impressum,0383234590,,approved,2017-03-24T10:55:18.847+01:00,2017-03-30T16:16:50.382+02:00,fax,Meldebehörden,,2017-03-30T16:16:50.381+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,130735351,[16]
3005,Amt Bad Laasphe,Mühlenstr. 20,57334,Bad Laasphe,2015t@ok.de,http://www.stadt-badlaasphe.de/,http://www.stadt-badlaasphe.de/,027529090,,proposed,2017-03-25T08:58:42.488+01:00,2017-03-27T15:25:30.217+02:00,fax,Meldebehörden,,,bdsg19,Meldeangelegenheiten,meldebehoerde,,059700028,[16]
2972,Amt Beetzsee,Chausseestr. 33 B,14778,Beetzsee OT Brielow,info@amt-beetzsee.de,http://www.amt-beetzsee.de/,http://www.amt-beetzsee.de/impressum/,0338179990,,approved,2017-03-24T20:56:28.785+01:00,2017-03-30T10:02:28.365+02:00,fax,Meldebehörden,,2017-03-30T10:02:28.363+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,120695902,[16]
3124,Amt Biesenthal-Barnim,Berliner Str. 1,16359,Biesenthal,poststelle@amt-biesenthal-barnim.de,http://www.amt-biesenthal-barnim.de,http://www.amt-biesenthal-barnim.de/impress.htm,0333745990,,approved,2017-03-27T17:58:10.569+02:00,2017-03-28T14:05:06.992+02:00,fax,Meldebehörden,,2017-03-28T14:05:06.991+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,120605003,[16]
2860,Amt Britz-Chorin-Oderberg,Eisenwerkstraße 11,16230,Britz,post@amt-bco.de,http://britz-chorin-oderberg.de/,http://britz-chorin-oderberg.de/kontakt,0333445760,,approved,2017-03-24T12:24:57.872+01:00,2017-03-30T14:38:24.002+02:00,fax,Meldebehörden,,2017-03-30T14:38:24.000+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,120605011,[16]
2353,Amt Büchen,Amtsplatz 1,21514,Büchen,info@gemeinde-buechen.de,http://www.amt-buechen.eu/,http://www.amt-buechen.eu,0415580090,,proposed,2017-03-22T12:33:18.497+01:00,2017-03-22T13:27:35.527+01:00,fax,Meldebehörden,,,bdsg19,Meldeangelegenheiten,meldebehoerde,,010535318,[16]
2475,Amt Bützow-Land,Am Markt 1,18246,Bützow,verwaltung@buetzow.de,http://www.buetzow.de,http://www.buetzow.de/Schnellnavigation/Kontakt,038461500,,approved,2017-03-23T16:45:20.394+01:00,2017-03-23T17:12:45.292+01:00,fax,Meldebehörden,,2017-03-23T17:12:45.291+01:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,130725252,[16]
3047,Amt Carbäk - Broderstorf,Moorweg 5,18184,Broderstorf,info@amtcarbaek.de,http://www.amtcarbaek.de/,http://www.amtcarbaek.de/kontakt-20.html,0382047180,,approved,2017-03-25T18:27:05.757+01:00,2017-03-29T13:27:02.954+02:00,fax,Meldebehörden,,2017-03-29T13:27:02.953+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,130725253,[16]
2648,Amt Crivitz,Amtsstraße 5,19089,Crivitz,info@amt-crivitz.de,https://www.amt-crivitz.de/,https://www.amt-crivitz.de/kontakt.html,0386354540,,approved,2017-03-24T08:22:38.571+01:00,2017-04-03T13:07:17.535+02:00,fax,Meldebehörden,,2017-04-03T13:07:17.533+02:00,bdsg19,Bürgerservice,meldebehoerde,,130765668,[16]
2806,Amt Dänischer Wohld,Karl-Kolbe-Platz 1,24214,Gettorf,poststelle@amtdw.landsh.de,http://www.amt-daenischer-wohld.de,http://www.amt-daenischer-wohld.de,0434691200,,approved,2017-03-24T10:34:15.477+01:00,2017-03-30T16:49:56.833+02:00,fax,Meldebehörden,,2017-03-30T16:49:56.832+02:00,bdsg19,Meldeangelegenheiten,meldebehoerde,,010585824,[16]
